Employee_ID,Name,Department,Role_Title,Age,Gender,Tenure_Years,Engagement_Score,Workload_Score,Exit_Interview_Feedback,Reason_For_Turnover,Knowledge_Dependency_Level,Key_Project_Participation,Productivity_Impact_Score,Performance_Score,Internal_Mobility_Participation,Learning_Development_Plan,Remote_Work_Status,Flexibility_Satisfaction,Recognition_Received,Predicted_Turnover_Risk,Retention_Action_Taken,Last_Engagement_Check,Voluntary_Turnover,Employee_Category,Tenure_Category,Engagement_Level,Performance_Level,Total_Employees,Is_High_Risk,Is_Turned_Over,Is_Remote,Is_Recognized,Engagement_Percentage,Performance_Percentage,Flexibility_Percentage,Retention_Success
1329,Employee_1329,Operations,Senior Developer,33,Male,1.9,0.39,0.9,Lack of Growth,Personal Reasons,Low,No,3,3.2,Yes,Yes,No,8,12,High,Mentorship,2024-11-24,No,26-35,<2 yrs,Low,Average,1,Yes,No,No,Yes,39.0,64.0,80,Yes
1330,Employee_1330,Operations,Manager,58,Male,8.4,0.42,0.96,Work-Life Balance,Burnout,Medium,No,4,4.7,No,No,Yes,9,6,Medium,Mentorship,2024-11-25,No,56-65,5-10 yrs,Medium,High,1,No,No,Yes,Yes,42.0,94.0,90,Yes
1331,Employee_1331,Operations,Manager,53,Non-Binary,1.3,0.98,0.45,Work-Life Balance,Compensation,High,Yes,3,3.5,No,Yes,Yes,8,9,Medium,Salary Adjustment,2024-11-26,Yes,46-55,<2 yrs,High,Average,1,No,Yes,Yes,Yes,98.0,70.0,80,No
1332,Employee_1332,Operations,Executive,32,Female,16.8,0.34,0.9,Management Conflict,Personal Reasons,Low,No,8,4.5,Yes,Yes,No,5,1,Medium,Mentorship,2024-11-27,Yes,26-35,10-20 yrs,Low,High,1,No,Yes,No,Yes,34.0,90.0,50,No
1333,Employee_1333,Sales,Manager,41,Female,4.6,0.61,0.48,Better Opportunity,Relocation,Medium,Yes,1,3.4,No,Yes,No,7,7,Low,Salary Adjustment,2024-11-28,Yes,36-45,2-5 yrs,Medium,Average,1,No,Yes,No,Yes,61.0,68.0,70,No
1334,Employee_1334,Hr,Manager,56,Non-Binary,6.9,0.39,0.98,Management Conflict,Compensation,Low,Yes,0,5.0,Yes,No,Yes,10,8,High,Mentorship,2024-11-29,Yes,56-65,5-10 yrs,Low,High,1,Yes,Yes,Yes,Yes,39.0,100.0,100,No
1335,Employee_1335,Operations,Senior Developer,32,Male,17.5,0.95,0.72,Better Opportunity,Better Opportunity,Medium,Yes,3,3.9,Yes,Yes,No,6,9,Low,Training,2024-11-30,Yes,26-35,10-20 yrs,High,High,1,No,Yes,No,Yes,95.0,78.0,60,No
1336,Employee_1336,Hr,Executive,29,Male,15.1,0.99,0.3,Better Opportunity,Burnout,High,Yes,5,2.5,No,No,Yes,7,13,High,Salary Adjustment,2024-12-01,No,26-35,10-20 yrs,High,Low,1,Yes,No,Yes,Yes,99.0,50.0,70,Yes
1337,Employee_1337,Hr,Manager,25,Non-Binary,4.8,0.85,0.32,Lack of Growth,Personal Reasons,Low,No,9,2.0,Yes,No,No,9,7,Low,Training,2024-12-02,No,18-25,2-5 yrs,High,Low,1,No,No,No,Yes,85.0,40.0,90,Yes
1338,Employee_1338,Finance,Lead,48,Female,1.9,0.45,0.4,Better Opportunity,Personal Reasons,Medium,Yes,7,4.8,No,No,Yes,9,11,Medium,Promotion Offered,2024-12-03,No,46-55,<2 yrs,Medium,High,1,No,No,Yes,Yes,45.0,96.0,90,Yes
1339,Employee_1339,Sales,Manager,59,Female,14.5,0.52,0.43,Cultural Issues,Burnout,Medium,No,3,4.1,Yes,No,No,5,5,Low,Mentorship,2024-12-04,Yes,56-65,10-20 yrs,Medium,High,1,No,Yes,No,Yes,52.0,82.0,50,No
1340,Employee_1340,Operations,Executive,51,Female,8.1,0.39,0.84,Better Opportunity,Compensation,Low,No,0,2.3,Yes,No,No,7,8,Medium,Salary Adjustment,2024-12-05,No,46-55,5-10 yrs,Low,Low,1,No,No,No,Yes,39.0,46.0,70,Yes
1341,Employee_1341,It,Intern,48,Female,15.4,0.91,0.46,Lack of Growth,Better Opportunity,Medium,Yes,8,4.2,No,Yes,No,6,7,High,Mentorship,2024-12-06,No,46-55,10-20 yrs,High,High,1,Yes,No,No,Yes,91.0,84.0,60,Yes
1342,Employee_1342,Marketing,Executive,42,Non-Binary,9.2,0.93,0.98,Burnout,Relocation,Low,Yes,2,2.7,Yes,Yes,No,7,3,High,Training,2024-12-07,Yes,36-45,5-10 yrs,High,Average,1,Yes,Yes,No,Yes,93.0,54.0,70,No
1343,Employee_1343,It,Senior Developer,41,Female,7.2,0.54,0.75,Management Conflict,Compensation,Medium,No,5,4.4,No,No,Yes,9,12,Medium,Training,2024-12-08,Yes,36-45,5-10 yrs,Medium,High,1,No,Yes,Yes,Yes,54.0,88.0,90,No
1344,Employee_1344,Sales,Intern,25,Non-Binary,9.3,0.73,0.78,Better Opportunity,Burnout,Low,Yes,9,3.8,No,No,Yes,7,14,Medium,Mentorship,2024-12-09,Yes,18-25,5-10 yrs,High,High,1,No,Yes,Yes,Yes,73.0,76.0,70,No
1345,Employee_1345,Marketing,Lead,32,Male,15.1,0.33,0.45,Cultural Issues,Compensation,High,Yes,7,2.4,No,No,Yes,5,11,Low,Mentorship,2024-12-10,Yes,26-35,10-20 yrs,Low,Low,1,No,Yes,Yes,Yes,33.0,48.0,50,No
1346,Employee_1346,Sales,Analyst,34,Non-Binary,18.1,0.55,0.92,Work-Life Balance,Compensation,Low,Yes,10,2.2,No,Yes,Yes,9,5,Low,Training,2024-12-11,Yes,26-35,10-20 yrs,Medium,Low,1,No,Yes,Yes,Yes,55.0,44.0,90,No
1347,Employee_1347,Hr,Executive,30,Female,1.5,0.71,0.77,Management Conflict,Burnout,Medium,No,4,3.4,No,Yes,No,7,4,Low,Mentorship,2024-12-12,Yes,26-35,<2 yrs,High,Average,1,No,Yes,No,Yes,71.0,68.0,70,No
1348,Employee_1348,Marketing,Senior Developer,25,Male,10.7,0.51,0.91,Work-Life Balance,Burnout,High,No,10,4.8,Yes,No,Yes,7,9,High,Training,2024-12-13,Yes,18-25,10-20 yrs,Medium,High,1,Yes,Yes,Yes,Yes,51.0,96.0,70,No
1349,Employee_1349,Hr,Lead,33,Non-Binary,1.1,0.49,0.97,Cultural Issues,Relocation,High,No,6,3.7,Yes,No,No,5,8,Medium,Promotion Offered,2024-12-14,No,26-35,<2 yrs,Medium,High,1,No,No,No,Yes,49.0,74.0,50,Yes
1350,Employee_1350,It,Intern,30,Non-Binary,9.6,0.2,0.39,Lack of Growth,Burnout,Low,No,10,4.3,Yes,No,Yes,5,10,High,Training,2024-12-15,No,26-35,5-10 yrs,Low,High,1,Yes,No,Yes,Yes,20.0,86.0,50,Yes
1351,Employee_1351,It,Lead,34,Non-Binary,17.8,0.84,0.37,Burnout,Burnout,Low,Yes,10,3.4,No,Yes,No,7,14,Medium,Mentorship,2024-12-16,No,26-35,10-20 yrs,High,Average,1,No,No,No,Yes,84.0,68.0,70,Yes
1352,Employee_1352,Marketing,Executive,47,Male,7.6,0.91,0.86,Lack of Growth,Burnout,Low,No,9,3.2,Yes,No,Yes,6,3,Medium,Training,2024-12-17,No,46-55,5-10 yrs,High,Average,1,No,No,Yes,Yes,91.0,64.0,60,Yes
1353,Employee_1353,Marketing,Manager,59,Non-Binary,18.7,0.98,0.91,Burnout,Personal Reasons,High,No,8,4.5,Yes,No,No,9,0,High,Promotion Offered,2024-12-18,Yes,56-65,10-20 yrs,High,High,1,Yes,Yes,No,No,98.0,90.0,90,No
1354,Employee_1354,Operations,Executive,34,Female,12.8,0.78,0.71,Management Conflict,Burnout,High,No,0,3.4,No,No,Yes,7,13,Low,Training,2024-12-19,Yes,26-35,10-20 yrs,High,Average,1,No,Yes,Yes,Yes,78.0,68.0,70,No
1355,Employee_1355,Sales,Analyst,49,Male,18.7,0.64,0.56,Better Opportunity,Burnout,Low,No,10,2.4,No,Yes,No,5,10,Low,Mentorship,2024-12-20,No,46-55,10-20 yrs,Medium,Low,1,No,No,No,Yes,64.0,48.0,50,Yes
1356,Employee_1356,Operations,Executive,40,Male,15.3,0.42,0.76,Better Opportunity,Burnout,Medium,No,7,2.8,No,No,No,9,8,High,Promotion Offered,2024-12-21,No,36-45,10-20 yrs,Medium,Average,1,Yes,No,No,Yes,42.0,56.0,90,Yes
1357,Employee_1357,Sales,Intern,45,Non-Binary,2.5,1.0,0.51,Work-Life Balance,Relocation,High,Yes,1,3.7,No,No,Yes,5,10,Medium,Salary Adjustment,2024-12-22,No,36-45,2-5 yrs,High,High,1,No,No,Yes,Yes,100.0,74.0,50,Yes
1358,Employee_1358,Operations,Intern,40,Female,5.0,0.67,0.47,Lack of Growth,Compensation,Low,No,0,3.2,Yes,No,Yes,9,8,High,Training,2024-12-23,Yes,36-45,2-5 yrs,Medium,Average,1,Yes,Yes,Yes,Yes,67.0,64.0,90,No
1359,Employee_1359,Hr,Executive,34,Male,8.2,0.74,0.64,Better Opportunity,Burnout,Medium,Yes,3,3.1,Yes,No,No,7,6,Low,Mentorship,2024-12-24,No,26-35,5-10 yrs,High,Average,1,No,No,No,Yes,74.0,62.0,70,Yes
1360,Employee_1360,Marketing,Intern,34,Non-Binary,3.8,0.75,0.45,Burnout,Burnout,Low,No,5,4.0,Yes,Yes,Yes,10,4,Medium,Salary Adjustment,2024-12-25,No,26-35,2-5 yrs,High,High,1,No,No,Yes,Yes,75.0,80.0,100,Yes
1361,Employee_1361,It,Manager,49,Female,10.2,0.88,0.64,Better Opportunity,Relocation,High,No,7,3.9,Yes,No,Yes,10,10,High,Salary Adjustment,2024-12-26,Yes,46-55,10-20 yrs,High,High,1,Yes,Yes,Yes,Yes,88.0,78.0,100,No
1362,Employee_1362,Sales,Lead,23,Non-Binary,9.7,0.21,0.97,Lack of Growth,Compensation,High,Yes,0,2.9,Yes,No,No,8,6,Low,Salary Adjustment,2024-12-27,Yes,18-25,5-10 yrs,Low,Average,1,No,Yes,No,Yes,21.0,58.0,80,No
1363,Employee_1363,Sales,Executive,31,Non-Binary,19.1,0.38,0.89,Lack of Growth,Relocation,Low,No,0,3.1,No,No,No,10,8,Medium,Mentorship,2024-12-28,No,26-35,10-20 yrs,Low,Average,1,No,No,No,Yes,38.0,62.0,100,Yes
1364,Employee_1364,It,Manager,43,Male,9.0,0.73,0.96,Cultural Issues,Better Opportunity,Medium,Yes,9,4.3,Yes,Yes,No,8,2,High,Mentorship,2024-12-29,No,36-45,5-10 yrs,High,High,1,Yes,No,No,Yes,73.0,86.0,80,Yes
1365,Employee_1365,Operations,Lead,34,Male,15.8,0.92,0.86,Work-Life Balance,Better Opportunity,High,No,1,4.8,No,No,Yes,9,4,High,Mentorship,2024-12-30,No,26-35,10-20 yrs,High,High,1,Yes,No,Yes,Yes,92.0,96.0,90,Yes
1366,Employee_1366,Sales,Lead,30,Non-Binary,18.9,0.75,0.55,Lack of Growth,Better Opportunity,Low,Yes,8,3.0,Yes,No,Yes,5,2,Low,Mentorship,2024-12-31,No,26-35,10-20 yrs,High,Average,1,No,No,Yes,Yes,75.0,60.0,50,Yes
1367,Employee_1367,Hr,Manager,54,Male,17.6,0.53,0.87,Cultural Issues,Burnout,Low,No,3,2.9,No,No,No,5,7,High,Mentorship,2025-01-01,No,46-55,10-20 yrs,Medium,Average,1,Yes,No,No,Yes,53.0,58.0,50,Yes
1368,Employee_1368,Marketing,Senior Developer,35,Male,4.6,0.49,0.95,Lack of Growth,Relocation,Medium,Yes,6,2.8,Yes,Yes,Yes,5,10,High,Promotion Offered,2025-01-02,Yes,26-35,2-5 yrs,Medium,Average,1,Yes,Yes,Yes,Yes,49.0,56.0,50,No
1369,Employee_1369,It,Executive,41,Female,10.2,0.79,0.96,Management Conflict,Burnout,Medium,No,2,2.4,Yes,Yes,Yes,7,0,High,Salary Adjustment,2025-01-03,No,36-45,10-20 yrs,High,Low,1,Yes,No,Yes,No,79.0,48.0,70,Yes
1370,Employee_1370,Marketing,Lead,36,Female,7.3,0.79,0.78,Burnout,Better Opportunity,High,Yes,10,3.1,No,Yes,Yes,9,3,High,Training,2025-01-04,No,36-45,5-10 yrs,High,Average,1,Yes,No,Yes,Yes,79.0,62.0,90,Yes
1371,Employee_1371,Sales,Lead,53,Non-Binary,8.3,0.69,0.45,Burnout,Compensation,Medium,No,0,3.5,No,Yes,No,7,6,Low,Promotion Offered,2025-01-05,Yes,46-55,5-10 yrs,Medium,Average,1,No,Yes,No,Yes,69.0,70.0,70,No
1372,Employee_1372,Sales,Intern,54,Non-Binary,7.5,0.43,0.33,Management Conflict,Compensation,Medium,No,0,3.6,No,No,Yes,8,14,Medium,Training,2025-01-06,No,46-55,5-10 yrs,Medium,High,1,No,No,Yes,Yes,43.0,72.0,80,Yes
1373,Employee_1373,It,Lead,38,Non-Binary,16.6,0.94,0.4,Management Conflict,Relocation,High,Yes,8,4.1,No,No,Yes,8,12,Medium,Salary Adjustment,2025-01-07,Yes,36-45,10-20 yrs,High,High,1,No,Yes,Yes,Yes,94.0,82.0,80,No
1374,Employee_1374,Hr,Manager,45,Non-Binary,9.3,0.64,0.98,Lack of Growth,Compensation,Low,Yes,3,2.2,Yes,No,No,5,13,High,Mentorship,2025-01-08,Yes,36-45,5-10 yrs,Medium,Low,1,Yes,Yes,No,Yes,64.0,44.0,50,No
1375,Employee_1375,Finance,Lead,51,Female,10.7,0.83,0.62,Better Opportunity,Better Opportunity,High,Yes,10,3.7,Yes,Yes,Yes,5,8,Low,Promotion Offered,2025-01-09,No,46-55,10-20 yrs,High,High,1,No,No,Yes,Yes,83.0,74.0,50,Yes
1376,Employee_1376,It,Senior Developer,34,Male,19.7,0.37,0.9,Better Opportunity,Relocation,High,Yes,2,2.8,No,Yes,No,9,9,High,Mentorship,2025-01-10,Yes,26-35,10-20 yrs,Low,Average,1,Yes,Yes,No,Yes,37.0,56.0,90,No
1377,Employee_1377,Finance,Executive,37,Female,1.7,0.48,0.63,Management Conflict,Relocation,Medium,No,4,2.7,Yes,Yes,Yes,8,10,High,Mentorship,2025-01-11,No,36-45,<2 yrs,Medium,Average,1,Yes,No,Yes,Yes,48.0,54.0,80,Yes
1378,Employee_1378,Operations,Executive,23,Non-Binary,10.0,0.9,0.76,Work-Life Balance,Better Opportunity,Medium,Yes,0,4.4,No,Yes,Yes,9,1,High,Mentorship,2025-01-12,Yes,18-25,5-10 yrs,High,High,1,Yes,Yes,Yes,Yes,90.0,88.0,90,No
1379,Employee_1379,Finance,Lead,38,Non-Binary,15.6,0.24,0.32,Burnout,Better Opportunity,Low,Yes,2,2.5,Yes,Yes,No,8,13,High,Mentorship,2025-01-13,Yes,36-45,10-20 yrs,Low,Low,1,Yes,Yes,No,Yes,24.0,50.0,80,No
1380,Employee_1380,Hr,Analyst,53,Female,3.4,0.61,0.47,Cultural Issues,Better Opportunity,Medium,No,3,3.0,No,No,No,6,8,Medium,Mentorship,2025-01-14,No,46-55,2-5 yrs,Medium,Average,1,No,No,No,Yes,61.0,60.0,60,Yes
1381,Employee_1381,Operations,Analyst,29,Female,12.4,0.59,0.61,Management Conflict,Better Opportunity,Low,Yes,5,3.9,No,Yes,No,9,13,High,Salary Adjustment,2025-01-15,Yes,26-35,10-20 yrs,Medium,High,1,Yes,Yes,No,Yes,59.0,78.0,90,No
1382,Employee_1382,Finance,Manager,24,Non-Binary,5.2,0.8,0.74,Burnout,Relocation,Low,Yes,8,3.9,Yes,No,Yes,6,5,High,Promotion Offered,2025-01-16,No,18-25,5-10 yrs,High,High,1,Yes,No,Yes,Yes,80.0,78.0,60,Yes
1383,Employee_1383,Operations,Analyst,33,Male,17.4,0.43,0.42,Cultural Issues,Compensation,Low,Yes,2,2.1,Yes,Yes,Yes,7,6,High,Training,2025-01-17,No,26-35,10-20 yrs,Medium,Low,1,Yes,No,Yes,Yes,43.0,42.0,70,Yes
1384,Employee_1384,Finance,Manager,41,Non-Binary,6.9,0.38,0.84,Cultural Issues,Better Opportunity,High,No,3,2.2,Yes,Yes,No,8,3,Medium,Salary Adjustment,2025-01-18,No,36-45,5-10 yrs,Low,Low,1,No,No,No,Yes,38.0,44.0,80,Yes
1385,Employee_1385,Hr,Intern,37,Female,6.9,0.94,0.56,Management Conflict,Personal Reasons,Medium,Yes,4,4.0,No,No,No,6,4,Low,Training,2025-01-19,No,36-45,5-10 yrs,High,High,1,No,No,No,Yes,94.0,80.0,60,Yes
1386,Employee_1386,Finance,Manager,35,Non-Binary,12.2,0.66,0.87,Better Opportunity,Relocation,Medium,No,7,4.9,Yes,No,Yes,7,0,Low,Mentorship,2025-01-20,No,26-35,10-20 yrs,Medium,High,1,No,No,Yes,No,66.0,98.0,70,Yes
1387,Employee_1387,Finance,Analyst,37,Non-Binary,4.1,0.28,0.37,Work-Life Balance,Burnout,Low,No,8,5.0,Yes,No,Yes,9,3,Low,Mentorship,2025-01-21,No,36-45,2-5 yrs,Low,High,1,No,No,Yes,Yes,28.0,100.0,90,Yes
1388,Employee_1388,Finance,Lead,54,Male,6.1,0.35,0.78,Burnout,Compensation,Medium,No,2,5.0,No,No,No,6,7,Low,Training,2025-01-22,Yes,46-55,5-10 yrs,Low,High,1,No,Yes,No,Yes,35.0,100.0,60,No
1389,Employee_1389,It,Intern,51,Non-Binary,8.6,1.0,0.51,Management Conflict,Relocation,Low,No,2,3.1,Yes,Yes,Yes,6,5,Low,Mentorship,2025-01-23,Yes,46-55,5-10 yrs,High,Average,1,No,Yes,Yes,Yes,100.0,62.0,60,No
1390,Employee_1390,It,Analyst,33,Non-Binary,7.4,0.36,0.86,Cultural Issues,Better Opportunity,Medium,No,6,2.7,No,Yes,No,7,6,High,Training,2025-01-24,Yes,26-35,5-10 yrs,Low,Average,1,Yes,Yes,No,Yes,36.0,54.0,70,No
1391,Employee_1391,It,Manager,36,Non-Binary,10.7,0.69,0.58,Burnout,Personal Reasons,High,No,8,2.3,Yes,Yes,Yes,6,0,High,Mentorship,2025-01-25,No,36-45,10-20 yrs,Medium,Low,1,Yes,No,Yes,No,69.0,46.0,60,Yes
1392,Employee_1392,Hr,Senior Developer,39,Female,12.2,0.54,0.77,Lack of Growth,Burnout,Medium,Yes,0,3.0,No,Yes,Yes,7,6,Low,Salary Adjustment,2025-01-26,Yes,36-45,10-20 yrs,Medium,Average,1,No,Yes,Yes,Yes,54.0,60.0,70,No
1393,Employee_1393,Operations,Executive,49,Female,11.6,0.91,0.95,Lack of Growth,Compensation,Low,Yes,0,2.8,No,Yes,Yes,10,5,Medium,Training,2025-01-27,Yes,46-55,10-20 yrs,High,Average,1,No,Yes,Yes,Yes,91.0,56.0,100,No
1394,Employee_1394,Sales,Analyst,44,Male,13.3,0.8,0.31,Burnout,Better Opportunity,High,Yes,1,3.7,Yes,Yes,Yes,8,3,High,Salary Adjustment,2025-01-28,Yes,36-45,10-20 yrs,High,High,1,Yes,Yes,Yes,Yes,80.0,74.0,80,No
1395,Employee_1395,Finance,Manager,35,Non-Binary,6.5,0.68,0.31,Burnout,Relocation,Medium,No,5,3.1,Yes,Yes,Yes,8,1,Low,Salary Adjustment,2025-01-29,No,26-35,5-10 yrs,Medium,Average,1,No,No,Yes,Yes,68.0,62.0,80,Yes
1396,Employee_1396,Finance,Intern,51,Female,3.0,0.21,0.84,Cultural Issues,Relocation,High,Yes,2,2.7,Yes,No,No,8,11,Medium,Mentorship,2025-01-30,No,46-55,2-5 yrs,Low,Average,1,No,No,No,Yes,21.0,54.0,80,Yes
1397,Employee_1397,Hr,Analyst,54,Male,15.3,0.9,0.75,Management Conflict,Compensation,Low,No,7,3.8,No,Yes,No,6,12,Low,Training,2025-01-31,No,46-55,10-20 yrs,High,High,1,No,No,No,Yes,90.0,76.0,60,Yes
1398,Employee_1398,Finance,Analyst,36,Non-Binary,17.1,0.56,0.51,Better Opportunity,Personal Reasons,Low,No,4,3.0,Yes,No,No,6,1,Medium,Training,2025-02-01,No,36-45,10-20 yrs,Medium,Average,1,No,No,No,Yes,56.0,60.0,60,Yes
1399,Employee_1399,It,Executive,28,Male,5.5,0.95,0.65,Management Conflict,Better Opportunity,Medium,Yes,2,3.1,No,No,No,5,6,Low,Promotion Offered,2025-02-02,Yes,26-35,5-10 yrs,High,Average,1,No,Yes,No,Yes,95.0,62.0,50,No
1400,Employee_1400,Sales,Manager,36,Male,8.4,0.6,0.33,Work-Life Balance,Compensation,Low,Yes,7,3.8,Yes,No,No,5,2,High,Mentorship,2025-02-03,Yes,36-45,5-10 yrs,Medium,High,1,Yes,Yes,No,Yes,60.0,76.0,50,No
1401,Employee_1401,Marketing,Senior Developer,59,Male,10.2,0.76,0.43,Burnout,Compensation,Medium,Yes,7,2.4,No,Yes,No,7,1,Low,Training,2025-02-04,Yes,56-65,10-20 yrs,High,Low,1,No,Yes,No,Yes,76.0,48.0,70,No
1402,Employee_1402,Finance,Intern,32,Male,10.9,0.26,0.6,Lack of Growth,Relocation,Low,Yes,1,4.3,Yes,No,Yes,6,9,Low,Mentorship,2025-02-05,Yes,26-35,10-20 yrs,Low,High,1,No,Yes,Yes,Yes,26.0,86.0,60,No
1403,Employee_1403,It,Manager,50,Male,13.4,0.8,0.88,Cultural Issues,Compensation,Low,Yes,4,4.9,Yes,Yes,No,7,2,Low,Promotion Offered,2025-02-06,No,46-55,10-20 yrs,High,High,1,No,No,No,Yes,80.0,98.0,70,Yes
1404,Employee_1404,Marketing,Intern,52,Male,1.3,0.47,0.64,Better Opportunity,Burnout,Low,No,2,3.5,Yes,No,Yes,9,9,Low,Training,2025-02-07,Yes,46-55,<2 yrs,Medium,Average,1,No,Yes,Yes,Yes,47.0,70.0,90,No
1405,Employee_1405,Sales,Analyst,46,Male,14.6,0.48,0.71,Management Conflict,Burnout,Medium,No,6,3.7,No,No,No,6,1,Low,Mentorship,2025-02-08,Yes,46-55,10-20 yrs,Medium,High,1,No,Yes,No,Yes,48.0,74.0,60,No
1406,Employee_1406,Marketing,Executive,45,Non-Binary,1.7,0.29,0.91,Work-Life Balance,Better Opportunity,Medium,No,1,3.2,No,No,No,10,13,Medium,Mentorship,2025-02-09,Yes,36-45,<2 yrs,Low,Average,1,No,Yes,No,Yes,29.0,64.0,100,No
1407,Employee_1407,It,Executive,40,Non-Binary,9.6,0.32,0.52,Management Conflict,Compensation,Medium,Yes,8,4.9,No,No,No,9,10,High,Training,2025-02-10,No,36-45,5-10 yrs,Low,High,1,Yes,No,No,Yes,32.0,98.0,90,Yes
1408,Employee_1408,Operations,Lead,23,Male,16.6,0.35,0.79,Work-Life Balance,Relocation,Medium,No,1,2.4,No,Yes,Yes,6,13,High,Salary Adjustment,2025-02-11,Yes,18-25,10-20 yrs,Low,Low,1,Yes,Yes,Yes,Yes,35.0,48.0,60,No
1409,Employee_1409,Operations,Senior Developer,43,Non-Binary,9.3,0.46,0.9,Management Conflict,Better Opportunity,Low,Yes,10,4.4,Yes,No,Yes,8,2,High,Salary Adjustment,2025-02-12,Yes,36-45,5-10 yrs,Medium,High,1,Yes,Yes,Yes,Yes,46.0,88.0,80,No
1410,Employee_1410,Marketing,Executive,41,Male,3.4,0.91,0.44,Better Opportunity,Personal Reasons,High,No,1,4.0,No,Yes,Yes,7,4,Medium,Mentorship,2025-02-13,No,36-45,2-5 yrs,High,High,1,No,No,Yes,Yes,91.0,80.0,70,Yes
1411,Employee_1411,Hr,Analyst,54,Non-Binary,19.7,0.49,0.55,Better Opportunity,Relocation,Medium,Yes,5,4.4,Yes,No,No,10,9,Low,Mentorship,2025-02-14,Yes,46-55,10-20 yrs,Medium,High,1,No,Yes,No,Yes,49.0,88.0,100,No
1412,Employee_1412,Marketing,Senior Developer,29,Female,17.8,0.78,0.99,Cultural Issues,Personal Reasons,Low,No,2,4.9,Yes,No,No,5,9,High,Mentorship,2025-02-15,Yes,26-35,10-20 yrs,High,High,1,Yes,Yes,No,Yes,78.0,98.0,50,No
1413,Employee_1413,Finance,Manager,46,Male,15.5,0.27,0.99,Better Opportunity,Better Opportunity,Low,No,2,3.5,No,Yes,Yes,8,9,Medium,Mentorship,2025-02-16,No,46-55,10-20 yrs,Low,Average,1,No,No,Yes,Yes,27.0,70.0,80,Yes
1414,Employee_1414,Finance,Executive,30,Female,8.5,0.67,0.46,Work-Life Balance,Burnout,Medium,No,9,2.9,Yes,No,No,10,4,Low,Mentorship,2025-02-17,Yes,26-35,5-10 yrs,Medium,Average,1,No,Yes,No,Yes,67.0,58.0,100,No
1415,Employee_1415,Operations,Senior Developer,55,Male,4.1,0.59,0.35,Cultural Issues,Relocation,Medium,No,1,4.3,Yes,No,No,5,13,High,Salary Adjustment,2025-02-18,No,46-55,2-5 yrs,Medium,High,1,Yes,No,No,Yes,59.0,86.0,50,Yes
1416,Employee_1416,Hr,Analyst,44,Male,18.9,0.98,0.49,Better Opportunity,Relocation,Low,Yes,4,4.5,Yes,No,No,6,6,Medium,Training,2025-02-19,Yes,36-45,10-20 yrs,High,High,1,No,Yes,No,Yes,98.0,90.0,60,No
1417,Employee_1417,It,Lead,26,Female,10.9,0.88,0.58,Lack of Growth,Better Opportunity,Medium,No,10,4.1,Yes,Yes,No,9,9,Medium,Training,2025-02-20,Yes,26-35,10-20 yrs,High,High,1,No,Yes,No,Yes,88.0,82.0,90,No
1418,Employee_1418,Finance,Intern,46,Female,17.1,0.56,0.61,Work-Life Balance,Relocation,Medium,No,4,4.5,Yes,Yes,No,9,10,High,Salary Adjustment,2025-02-21,Yes,46-55,10-20 yrs,Medium,High,1,Yes,Yes,No,Yes,56.0,90.0,90,No
1419,Employee_1419,Operations,Intern,29,Female,7.2,0.82,0.73,Cultural Issues,Relocation,High,No,6,4.2,No,Yes,Yes,10,2,Low,Training,2025-02-22,Yes,26-35,5-10 yrs,High,High,1,No,Yes,Yes,Yes,82.0,84.0,100,No
1420,Employee_1420,Sales,Analyst,37,Male,7.0,0.35,0.93,Work-Life Balance,Better Opportunity,High,No,7,4.9,No,No,Yes,8,10,Medium,Salary Adjustment,2025-02-23,Yes,36-45,5-10 yrs,Low,High,1,No,Yes,Yes,Yes,35.0,98.0,80,No
1421,Employee_1421,Operations,Analyst,36,Female,19.7,0.65,0.53,Cultural Issues,Compensation,Medium,No,7,3.7,No,No,No,5,2,Medium,Promotion Offered,2025-02-24,No,36-45,10-20 yrs,Medium,High,1,No,No,No,Yes,65.0,74.0,50,Yes
1422,Employee_1422,Finance,Intern,22,Female,10.7,0.26,0.89,Work-Life Balance,Better Opportunity,High,Yes,2,3.1,Yes,Yes,No,10,6,Low,Salary Adjustment,2025-02-25,Yes,18-25,10-20 yrs,Low,Average,1,No,Yes,No,Yes,26.0,62.0,100,No
1423,Employee_1423,Finance,Lead,43,Non-Binary,3.2,0.48,0.37,Lack of Growth,Relocation,High,No,5,4.0,Yes,No,Yes,7,13,Medium,Training,2025-02-26,Yes,36-45,2-5 yrs,Medium,High,1,No,Yes,Yes,Yes,48.0,80.0,70,No
1424,Employee_1424,Operations,Senior Developer,24,Non-Binary,4.8,0.38,0.33,Better Opportunity,Better Opportunity,Medium,No,4,2.2,No,Yes,No,7,5,Low,Promotion Offered,2025-02-27,Yes,18-25,2-5 yrs,Low,Low,1,No,Yes,No,Yes,38.0,44.0,70,No
1425,Employee_1425,It,Intern,59,Female,9.9,0.78,0.65,Management Conflict,Relocation,Low,No,3,3.5,Yes,Yes,No,7,5,High,Training,2025-02-28,No,56-65,5-10 yrs,High,Average,1,Yes,No,No,Yes,78.0,70.0,70,Yes
1426,Employee_1426,Marketing,Analyst,35,Female,1.3,0.59,0.34,Management Conflict,Personal Reasons,Low,Yes,9,4.3,No,No,No,5,3,Low,Mentorship,2025-03-01,Yes,26-35,<2 yrs,Medium,High,1,No,Yes,No,Yes,59.0,86.0,50,No
